Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,WeekOfYear,SP500_Close,Temp_Fuel,CPI_Unemployment,Temp_Day,Sales_Lag1,Sales_Lag2,Sales_MA_4,Sales_MA_12
7,558691.43,0,37.49,3.548,195.1789994,8.513,2011,10,21,42,1238.25,133.01452,1661.5588218922,787.2900000000001,501959.19,525866.36,518849.31000000006,584768.9958333333
7,527339.52,0,28.82,3.55,195.3318977,8.513,2011,10,28,43,1285.0899658203125,102.311,1662.8604451201002,806.96,558691.43,501959.19,528464.125,570764.5525000001
7,564536.01,0,23.41,3.527,195.4847959,8.513,2011,11,4,44,1253.22998046875,82.56707,1664.1620674967,93.64,527339.52,558691.43,538131.5375000001,561920.015
7,556015.59,0,19.53,3.505,195.6376941,8.513,2011,11,11,45,1263.8499755859375,68.45265,1665.4636898733,214.83,564536.01,527339.52,551645.6375000001,554491.63
7,539826.56,0,29.53,3.479,195.7184713,8.513,2011,11,18,46,1215.6500244140625,102.73487,1666.1513461769,531.54,556015.59,564536.01,546929.42,546977.6375
7,949075.87,1,27.6,3.424,195.7704,8.513,2011,11,25,47,1158.6700439453125,94.5024,1666.5934152,690.0,539826.56,556015.59,652363.5075000001,576704.3566666667
7,591907.88,0,20.38,3.378,195.8223287,8.513,2011,12,2,48,1244.280029296875,68.84364,1667.0354842231002,40.76,949075.87,539826.56,659206.475,574935.4108333333
7,653845.45,0,11.17,3.331,195.8742575,8.513,2011,12,9,49,1255.18994140625,37.20727,1667.4775540975,100.53,591907.88,949075.87,683663.9400000001,582840.7441666666
7,720242.19,0,15.2,3.266,195.9841685,8.513,2011,12,16,50,1219.6600341796875,49.6432,1668.4132264405,243.2,653845.45,591907.88,728767.8475,598182.1925
7,1059715.27,0,12.19,3.173,196.1713893,8.513,2011,12,23,51,1265.3299560546875,38.67887,1670.0070371108998,280.37,720242.19,653845.45,756427.6975,645751.7766666667
7,815915.52,1,15.56,3.119,196.3586101,8.513,2011,12,30,52,1257.5999755859375,48.53164,1671.6008477813,466.8,1059715.27,720242.19,812429.6075,669922.54
7,713117.66,0,18.67,3.095,196.5458309,8.256,2012,1,6,1,1277.81005859375,57.78365000000001,1622.6823799104,112.02,815915.52,1059715.27,827247.66,687519.0791666666
7,593875.46,0,7.46,3.077,196.7330517,8.256,2012,1,13,2,1289.0899658203125,22.95442,1624.2280748352,96.98,713117.66,815915.52,795655.9775,690451.0816666667
7,578002.85,0,27.41,3.055,196.7796652,8.256,2012,1,20,3,1315.3800048828125,83.73755,1624.6129158912,548.2,593875.46,713117.66,675227.8725,694673.0258333333
7,541037.98,0,26.9,3.038,196.8262786,8.256,2012,1,27,4,1316.3299560546875,81.72219999999999,1624.9977561216,726.3,578002.85,593875.46,606508.4875,692714.8566666666
7,580453.32,0,22.2,3.031,196.8728921,8.256,2012,2,3,5,1344.9000244140625,67.2882,1625.3825971776,66.6,541037.98,578002.85,573342.4025,694751.3341666666
7,563460.77,1,18.79,3.103,196.9195056,8.256,2012,2,10,6,1342.6400146484375,58.30537,1625.7674382336002,187.9,580453.32,541037.98,565738.73,696720.8516666667
7,620908.18,0,27.03,3.113,196.9432711,8.256,2012,2,17,7,1361.22998046875,84.14439,1625.9636462016,459.51,563460.77,580453.32,576465.0625,669373.5441666667
7,603041.14,0,24.41,3.129,196.9499007,8.256,2012,2,24,8,1365.739990234375,76.37889,1626.0183801792,585.84,620908.18,563460.77,591965.8525,670301.3158333333
7,551058.13,0,21.64,3.191,196.9565303,8.256,2012,3,2,9,1369.6300048828125,69.05324,1626.0731141568,43.28,603041.14,620908.18,584617.055,661735.7058333333
7,579166.5,0,30.1,3.286,196.9631599,8.256,2012,3,9,10,1370.8699951171875,98.9086,1626.1278481344,270.90000000000003,551058.13,603041.14,588543.4875,649979.3983333333
7,669205.73,0,37.29,3.486,197.0457208,8.256,2012,3,16,11,1404.1700439453125,129.99294,1626.8094709248,596.64,579166.5,551058.13,600617.875,617436.9366666666
7,615997.29,0,35.06,3.664,197.2295234,8.256,2012,3,23,12,1397.1099853515625,128.45984,1628.3269451904,806.3800000000001,669205.73,579166.5,603856.9125,600777.0841666667
7,583322.2,0,44.99,3.75,197.4133259,8.256,2012,3,30,13,1408.469970703125,168.7125,1629.8444186304,1349.7,615997.29,669205.73,611922.9299999999,589960.7958333334
7,621425.98,0,44.29,3.854,197.5971285,8.09,2012,4,6,14,1398.0799560546875,170.69366,1598.560769565,265.74,583322.2,615997.29,622487.8,592256.6725
7,517420.23,0,41.43,3.901,197.780931,8.09,2012,4,13,15,1370.260009765625,161.61843,1600.04773179,538.59,621425.98,583322.2,584541.425,587208.1208333332
7,457340.06,0,39.3,3.936,197.7227385,8.09,2012,4,20,16,1378.530029296875,154.6848,1599.576954465,786.0,517420.23,621425.98,544877.1174999999,580233.2941666667
7,467827.75,0,51.49,3.927,197.664546,8.09,2012,4,27,17,1403.3599853515625,202.20123,1599.10617714,1390.23,457340.06,517420.23,516003.505,570847.83
7,465198.89,0,45.38,3.903,197.6063534,8.09,2012,5,4,18,1369.0999755859375,177.11814,1598.635399006,181.52,467827.75,457340.06,476946.7325,562659.34
7,460397.41,0,48.54,3.87,197.5481609,8.09,2012,5,11,19,1353.3900146484375,187.8498,1598.164621681,533.9399999999999,465198.89,467827.75,462691.0275,549283.4425
7,468428.3,0,49.41,3.837,197.5553137,8.09,2012,5,18,20,1295.219970703125,189.58617,1598.222487833,889.3799999999999,460397.41,465198.89,465463.0875,538065.7058333333
7,532739.77,0,50.6,3.804,197.5886046,8.09,2012,5,25,21,1317.8199462890625,192.4824,1598.491811214,1265.0,468428.3,460397.41,481691.0925,536539.1758333334
7,598495.02,0,55.06,3.764,197.6218954,8.09,2012,6,1,22,1278.0400390625,207.24584,1598.761133786,55.06,532739.77,468428.3,515015.125,538149.8858333334
7,642963.75,0,63.07,3.741,197.6551863,8.09,2012,6,8,23,1325.6600341796875,235.94487,1599.030457167,504.56,598495.02,532739.77,560656.71,535963.0541666666
7,666942.02,0,59.33,3.723,197.692292,8.09,2012,6,15,24,1342.8399658203125,220.88559,1599.33064228,889.9499999999999,642963.75,598495.02,610285.14,540208.4483333334
7,687344.68,0,63.69,3.735,197.7389345,8.09,2012,6,22,25,1335.02001953125,237.88215,1599.707980105,1401.1799999999998,666942.02,642963.75,648936.3675,548876.9883333333
7,704335.41,0,68.84,3.693,197.785577,8.09,2012,6,29,26,1362.1600341796875,254.22612,1600.08531793,1996.36,687344.68,666942.02,675396.4650000001,555786.1075
7,805642.61,0,64.67,3.646,197.8322195,7.872,2012,7,6,27,1354.6800537109375,235.78682,1557.335231904,388.02,704335.41,687344.68,716066.18,579804.6391666668
7,694150.89,0,64.21,3.613,197.8788621,7.872,2012,7,13,28,1356.780029296875,231.99073,1557.7024024512,834.7299999999999,805642.61,704335.41,722868.3975,599538.875
7,686345.69,0,62.87,3.585,197.9290378,7.872,2012,7,20,29,1362.6600341796875,225.38895,1558.0973855616,1257.4,694150.89,805642.61,722618.6499999999,617748.7033333333
7,686365.4,0,64.6,3.57,197.9792136,7.872,2012,7,27,30,1385.969970703125,230.622,1558.4923694592,1744.1999999999998,686345.69,694150.89,718126.1475,636179.2458333333
7,680954.81,0,61.83,3.528,198.0293893,7.872,2012,8,3,31,1390.989990234375,218.13624,1558.8873525696,185.49,686365.4,686345.69,686954.1975,654559.0291666667
7,675926.3,0,63.41,3.509,198.0795651,7.872,2012,8,10,32,1405.8699951171875,222.50569,1559.2823364672,634.0999999999999,680954.81,686365.4,682398.05,671850.5291666667
7,642450.4,0,59.66,3.545,198.1001057,7.872,2012,8,17,33,1418.1600341796875,211.4947,1559.4440320704,1014.22,675926.3,680954.81,671424.2275,680993.0816666667
7,609099.37,0,59.27,3.558,198.0984199,7.872,2012,8,24,34,1411.1300048828125,210.88266,1559.4307614528,1422.48,642450.4,675926.3,652107.7200000001,681876.7775
7,586467.16,0,60.46,3.556,198.0967341,7.872,2012,8,31,35,1406.5799560546875,214.99576,1559.4174908352,1874.26,609099.37,642450.4,628485.8075000001,677168.7283333334
7,597876.55,1,57.84,3.596,198.0950484,7.872,2012,9,7,36,1437.9200439453125,207.99264,1559.4042210048,404.88,586467.16,609099.37,608973.37,671413.2725
7,541120.2,0,53.66,3.659,198.1267184,7.872,2012,9,14,37,1465.77001953125,196.34194,1559.6535272448,751.24,597876.55,586467.16,583640.8200000001,659227.8991666667
7,530842.25,0,51.77,3.765,198.358523,7.872,2012,9,21,38,1460.1500244140625,194.91405000000003,1561.478293056,1087.17,541120.2,597876.55,564076.54,644770.1358333334
7,525545.76,0,50.64,3.789,198.5903276,7.872,2012,9,28,39,1440.6700439453125,191.87496,1563.3030588672,1417.92,530842.25,541120.2,548846.19,621428.7316666666
7,505830.56,0,48.43,3.779,198.8221322,7.557,2012,10,5,40,1460.9300537109375,183.01697,1502.4988530354,242.15,525545.76,530842.25,525834.6925,605735.3708333333
7,503463.93,0,41.43,3.76,199.0539368,7.557,2012,10,12,41,1428.5899658203125,155.77679999999998,1504.2506003976,497.16,505830.56,525545.76,516420.625,590495.2241666666
7,516424.83,0,43.01,3.75,199.1481963,7.557,2012,10,19,42,1433.18994140625,161.2875,1504.9629194391,817.1899999999999,503463.93,505830.56,512816.27,576333.51
7,495543.28,0,42.53,3.686,199.2195317,7.557,2012,10,26,43,1412.969970703125,156.76558,1505.5020010569,1105.78,516424.83,503463.93,505315.65,560882.5491666667
8,1004137.09,0,34.14,2.572,214.4714512,6.299,2010,2,5,5,1066.18994140625,87.80808,1350.9556711088,170.7,495543.28,516424.83,629892.2825,588233.4483333334
8,994801.4,1,33.34,2.548,214.6214189,6.299,2010,2,12,6,1075.510009765625,84.95032,1351.9003176511,400.08,1004137.09,495543.28,752726.65,617596.0316666667
8,963960.37,0,39.1,2.514,214.6664878,6.299,2010,2,19,7,1109.1700439453125,98.2974,1352.1842066522,742.9,994801.4,1004137.09,864610.5349999999,647167.7816666667
8,847592.11,0,37.91,2.561,214.6940735,6.299,2010,2,26,8,1104.489990234375,97.08751,1352.3579689765002,985.66,963960.37,994801.4,952622.7425,668928.1941666667
8,881503.95,0,45.64,2.625,214.7216592,6.299,2010,3,5,9,1138.699951171875,119.805,1352.5317313008002,228.2,847592.11,963960.37,921964.4575,692563.8108333333
8,860336.16,0,49.76,2.667,214.7492449,6.299,2010,3,12,10,1149.989990234375,132.70991999999998,1352.7054936251002,597.12,881503.95,847592.11,888348.1475,719165.1408333333
8,839911.0,0,47.26,2.72,214.5764954,6.299,2010,3,19,11,1159.9000244140625,128.5472,1351.6173445246002,897.9399999999999,860336.16,881503.95,857335.8049999999,744920.87
8,772539.12,0,46.51,2.732,214.3703567,6.299,2010,3,26,12,1166.5899658203125,127.06532,1350.3188768533,1209.26,839911.0,860336.16,838572.5575,765503.65
8,914500.91,0,60.18,2.719,214.164218,6.29,2010,4,2,13,1178.0999755859375,163.62941999999998,1347.09293122,120.36,772539.12,839911.0,846821.7975000001,799559.5125000001
8,916033.92,0,59.25,2.77,213.9580793,6.29,2010,4,9,14,1194.3699951171875,164.1225,1345.796318797,533.25,914500.91,772539.12,860746.2375,833940.3450000001
8,882917.12,0,62.66,2.808,213.8186357,6.29,2010,4,16,15,1192.1300048828125,175.94928,1344.9192185529998,1002.56,916033.92,914500.91,871497.7675000001,864481.3691666666
8,850440.26,0,56.1,2.795,213.768119,6.29,2010,4,23,16,1217.280029296875,156.7995,1344.60146851,1290.3,882917.12,916033.92,890973.0525,894056.1175
8,778672.64,0,61.01,2.78,213.7176024,6.29,2010,4,30,17,1186.68994140625,169.60779999999997,1344.283719096,1830.3,850440.26,882917.12,857015.985,875267.4133333334
8,916820.96,0,62.68,2.835,213.6670857,6.29,2010,5,7,18,1110.8800048828125,177.6978,1343.965969053,438.76,778672.64,850440.26,857212.745,868769.0433333335
8,873337.84,0,61.35,2.854,213.6655355,6.29,2010,5,14,19,1135.6800537109375,175.0929,1343.956218295,858.9,916820.96,778672.64,854817.925,861217.1658333334
8,818333.21,0,66.03,2.826,213.9577839,6.29,2010,5,21,20,1087.68994140625,186.60078,1345.794460731,1386.63,873337.84,916820.96,846791.1625,858778.9241666667
8,868041.56,0,74.71,2.759,214.2500323,6.29,2010,5,28,21,1089.4100341796875,206.12489,1347.6327031669998,2091.88,818333.21,873337.84,869133.3925,857657.0583333335
8,958225.41,0,75.71,2.705,214.5422806,6.29,2010,6,4,22,1064.8800048828125,204.79555,1349.470944974,302.84,868041.56,818333.21,879484.505,865814.4958333335
8,914835.86,0,82.21,2.668,214.834529,6.29,2010,6,11,23,1091.5999755859375,219.33628,1351.30918741,904.31,958225.41,868041.56,889859.01,872058.2341666667
8,869922.56,0,78.79,2.637,214.8324452,6.29,2010,6,18,24,1117.510009765625,207.76923,1351.296080308,1418.22,914835.86,958225.41,902756.3475,880173.5208333334
8,814919.11,0,81.78,2.653,214.7126286,6.29,2010,6,25,25,1076.760009765625,216.96234,1350.542433894,2044.5,869922.56,914835.86,889475.735,871875.0375
8,852333.75,0,74.78,2.669,214.5928119,6.315,2010,7,2,26,1022.5800170898438,199.58782,1355.1536071485,149.56,814919.11,869922.56,863002.82,866566.69
8,845289.77,0,72.49,2.642,214.4729952,6.315,2010,7,9,27,1077.9599609375,191.51858,1354.3969646880005,652.41,852333.75,814919.11,845616.2975,863431.0775
8,848630.57,0,77.49,2.623,214.4640599,6.315,2010,7,16,28,1064.8800048828125,203.25627,1354.3405382685,1239.84,845289.77,852333.75,840293.3,863280.27
8,785515.88,0,78.29,2.608,214.6029664,6.315,2010,7,23,29,1102.6600341796875,204.18032,1355.217732816,1800.67,848630.57,845289.77,832942.4925,863850.54
8,787295.09,0,76.02,2.64,214.7418728,6.315,2010,7,30,30,1101.5999755859375,200.6928,1356.0949267320002,2280.6,785515.88,848630.57,816682.8275,853056.7174999999
8,893399.77,0,80.37,2.627,214.8807793,6.315,2010,8,6,31,1121.6400146484375,211.13199,1356.9721212795,482.22,787295.09,785515.88,828710.3275,854728.5449999999
8,867919.21,0,80.11,2.692,215.0196857,6.315,2010,8,13,32,1079.25,215.65612,1357.8493151955,1041.43,893399.77,787295.09,833532.4875,858860.7116666668
8,870676.44,0,79.36,2.664,214.9779825,6.315,2010,8,20,33,1071.68994140625,211.41504,1357.5859594875,1587.2,867919.21,893399.77,854822.6275,859080.285
8,888816.78,0,74.92,2.619,214.9362793,6.315,2010,8,27,34,1064.5899658203125,196.21548,1357.3226037795,2022.84,870676.44,867919.21,880203.05,853296.2324999999
8,899036.47,0,76.14,2.577,214.894576,6.315,2010,9,3,35,1104.510009765625,196.21278,1357.05924744,228.42,888816.78,870676.44,881612.225,851979.6166666667
8,831425.2,1,74.34,2.565,214.8528728,6.315,2010,9,10,36,1109.550048828125,190.6821,1356.795891732,743.4000000000001,899036.47,888816.78,872488.7224999999,848771.5033333333
8,836707.85,0,75.32,2.582,214.8785562,6.315,2010,9,17,37,1125.5899658203125,194.47624,1356.958082403,1280.4399999999998,831425.2,899036.47,863996.575,850587.2316666666
8,773725.08,0,72.21,2.624,214.9547795,6.315,2010,9,24,38,1148.6700439453125,189.47904,1357.4394325425,1733.04,836707.85,831425.2,835223.6499999999,844036.5091666667
8,804105.49,0,68.7,2.603,215.0310029,6.433,2010,10,1,39,1146.239990234375,178.82610000000005,1383.2944416557,68.7,773725.08,836707.85,811490.905,840604.4858333333
8,870349.86,0,62.94,2.633,215.1072262,6.433,2010,10,8,40,1165.1500244140625,165.72101999999998,1383.7847861446,503.52,804105.49,773725.08,821222.07,842414.4266666668
8,826546.96,0,62.59,2.72,215.1757,6.433,2010,10,15,41,1176.18994140625,170.24480000000003,1384.2252781,938.85,870349.86,804105.49,818681.8475,845833.6833333332
8,836419.14,0,62.86,2.725,215.2248,6.433,2010,10,22,42,1183.0799560546875,171.2935,1384.5411384,1382.92,826546.96,870349.86,834355.3625,849927.3541666666
8,830756.76,0,57.93,2.716,215.2739,6.433,2010,10,29,43,1183.260009765625,157.33788,1384.8569986999998,1679.97,836419.14,826546.96,841018.1799999999,844707.1033333334
8,927266.34,0,55.76,2.689,215.323,6.433,2010,11,5,44,1225.8499755859375,149.93864,1385.172859,278.8,830756.76,836419.14,855247.2999999999,849652.6974999999
8,911538.98,0,54.89,2.728,215.3721,6.433,2010,11,12,45,1199.2099609375,149.73992,1385.4887193,658.6800000000001,927266.34,830756.76,876495.3049999999,853057.9091666667
8,885608.04,0,43.86,2.771,215.2538714,6.433,2010,11,19,46,1199.72998046875,121.53606,1384.7281547162,833.34,911538.98,927266.34,888792.53,852790.5141666667
8,1261693.16,1,51.07,2.735,215.1077548,6.433,2010,11,26,47,1189.4000244140625,139.67645,1383.7881866284,1327.82,885608.04,911538.98,996526.63,883011.9049999999
8,952766.93,0,42.85,2.708,214.9616381,6.433,2010,12,3,48,1224.7099609375,116.03780000000002,1382.8482178973,128.55,1261693.16,885608.04,1002901.7775,893123.7158333333
8,1069061.63,0,42.47,2.843,214.8155214,6.433,2010,12,10,49,1240.4000244140625,120.74221,1381.9082491662,424.7,952766.93,1261693.16,1042282.44,912486.5308333334
8,1220579.55,0,45.03,2.869,214.7510843,6.433,2010,12,17,50,1243.9100341796875,129.19107000000002,1381.4937253019,765.51,1069061.63,952766.93,1126025.3175,949724.4033333332
8,1511641.09,0,45.67,2.886,214.7479069,6.433,2010,12,24,51,1256.77001953125,131.80362000000002,1381.4732850877,1096.08,1220579.55,1069061.63,1188512.3,1008685.7033333336
8,773586.49,1,41.47,2.943,214.7447295,6.433,2010,12,31,52,1257.6400146484375,122.04621,1381.4528448735,1285.57,1511641.09,1220579.55,1143717.19,1000622.0891666664
8,873065.23,0,35.77,2.976,214.7415521,6.262,2011,1,7,1,1271.5,106.45152,1344.7115992502,250.39,773586.49,1511641.09,1094718.09,1004498.6116666668
8,809646.66,0,31.62,2.983,214.7930991,6.262,2011,1,14,2,1293.239990234375,94.32246,1345.0343865641998,442.68,873065.23,773586.49,991984.8675,1002267.5716666668
8,822668.23,0,42.06,3.016,215.1729926,6.262,2011,1,21,3,1283.3499755859375,126.85296,1347.4132796611998,883.26,809646.66,873065.23,819741.6525,1001593.5275
8,782256.66,0,39.26,3.01,215.5528862,6.262,2011,1,28,4,1276.3399658203125,118.1726,1349.7921733843998,1099.28,822668.23,809646.66,821909.1950000001,989509.3875
8,944594.78,0,24.48,2.989,215.9327797,6.262,2011,2,4,5,1310.8699951171875,73.17072,1352.1710664814,97.92,782256.66,822668.23,839791.5825,992264.0375
8,996147.39,1,28.26,3.022,216.3126733,6.262,2011,2,11,6,1329.1500244140625,85.40172,1354.5499602046,310.86,944594.78,782256.66,886416.765,1001475.65
8,1065108.64,0,50.64,3.045,216.6310383,6.262,2011,2,18,7,1343.010009765625,154.1988,1356.5435618345998,911.52,996147.39,944594.78,947026.8675,985093.6066666668
8,917317.15,0,51.29,3.065,216.9247918,6.262,2011,2,25,8,1319.8800048828125,157.20385,1358.3830462516,1282.25,1065108.64,996147.39,980791.99,982139.4583333334
8,935266.43,0,53.18,3.288,217.2185454,6.262,2011,3,4,9,1321.1500244140625,174.85584,1360.2225312948,212.72,917317.15,1065108.64,978459.9025,970989.8583333334
8,900387.29,0,49.14,3.459,217.512299,6.262,2011,3,11,10,1304.280029296875,169.97526,1362.062016338,540.54,935266.43,917317.15,954519.8775,944307.17
8,898289.14,0,56.68,3.488,217.7705442,6.262,2011,3,18,11,1279.2099609375,197.69984,1363.6791477804,1020.24,900387.29,935266.43,912815.0025,893194.5075
8,827968.36,0,59.74,3.473,218.0145862,6.262,2011,3,25,12,1313.800048828125,207.47702,1365.2073387843998,1493.5,898289.14,900387.29,890477.805,897726.3300000001
8,878762.3,0,49.86,3.524,218.2586281,6.297,2011,4,1,13,1332.4100341796875,175.70664,1374.3745811457,49.86,827968.36,898289.14,876351.7725,898201.0858333334
8,949825.83,0,65.62,3.622,218.50267,6.297,2011,4,8,14,1328.1700439453125,237.67564,1375.91131299,524.96,878762.3,827968.36,888711.4075,909882.6833333336
8,908278.74,0,63.55,3.743,218.7262524,6.297,2011,4,15,15,1319.6800537109375,237.86765,1377.3192113628,953.25,949825.83,878762.3,891208.8075,917016.8925
8,937473.13,0,65.11,3.807,218.8986857,6.297,2011,4,22,16,1337.3800048828125,247.87377,1378.4050238528998,1432.42,908278.74,949825.83,918585.0,929951.5983333332
8,855014.77,0,62.29,3.81,219.071119,6.297,2011,4,29,17,1363.6099853515625,237.3249,1379.490836343,1806.41,937473.13,908278.74,912648.1175,922486.5975
8,941457.34,0,58.92,3.906,219.2435524,6.297,2011,5,6,18,1340.199951171875,230.14152,1380.5766494628,353.52,855014.77,937473.13,910555.995,917929.0933333331
8,895763.41,0,72.96,3.899,219.4159857,6.297,2011,5,13,19,1337.77001953125,284.47104,1381.6624619529,948.48,941457.34,855014.77,907427.1625,903816.9908333332
8,836049.89,0,65.54,3.907,219.1746922,6.297,2011,5,20,20,1333.27001953125,256.06478000000004,1380.1430367834,1310.8000000000002,895763.41,941457.34,882071.3525,897044.7191666667
8,857939.41,0,73.14,3.786,218.9333986,6.297,2011,5,27,21,1331.0999755859375,276.90804,1378.6236109842,1974.78,836049.89,895763.41,882802.5125,890600.8008333333
8,929222.16,0,82.05,3.699,218.6921051,6.297,2011,6,3,22,1300.1600341796875,303.50295,1377.1041858146998,246.15,857939.41,836049.89,879743.7175,893003.7066666667
8,897309.41,0,82.21,3.648,218.4508115,6.297,2011,6,10,23,1270.97998046875,299.90208,1375.5847600154998,822.0999999999999,929222.16,857939.41,880130.2175,892922.0625
8,922048.41,0,84.73,3.637,218.4021448,6.297,2011,6,17,24,1271.5,308.16301000000004,1375.2783058056,1440.41,897309.41,929222.16,901629.8475,900762.0666666668
8,864881.24,0,83.94,3.594,218.4979481,6.297,2011,6,24,25,1268.449951171875,301.68036,1375.8815791857,2014.56,922048.41,897309.41,903365.305,899605.3116666666
8,883683.35,0,87.26,3.524,218.5937514,6.425,2011,7,1,26,1339.6700439453125,307.50424000000004,1404.464852745,87.26,864881.24,922048.41,891980.6025,894093.4383333334
8,861965.12,0,83.57,3.48,218.6895548,6.425,2011,7,8,27,1343.800048828125,290.8236,1405.08038959,668.56,883683.35,864881.24,883144.53,890233.9700000001
8,849925.37,0,84.26,3.575,218.7746217,6.425,2011,7,15,28,1316.1400146484375,301.22950000000003,1405.6269444225,1263.9,861965.12,883683.35,865113.77,882938.3233333334
8,829902.42,0,85.46,3.651,218.8328475,6.425,2011,7,22,29,1345.02001953125,312.01446,1406.0010451875,1880.12,849925.37,861965.12,856369.0650000001,880845.6275000001
8,807082.19,0,86.46,3.682,218.8910733,6.425,2011,7,29,30,1292.280029296875,318.34572,1406.3751459525,2507.34,829902.42,849925.37,837218.775,869647.6983333334
8,892393.77,0,85.15,3.684,218.9492991,6.425,2011,8,5,31,1199.3800048828125,313.6926,1406.7492467175,425.75,807082.19,829902.42,844825.9375,869366.895
8,856796.1,0,86.05,3.638,219.0075249,6.425,2011,8,12,32,1178.81005859375,313.0499,1407.1233474825,1032.6,892393.77,807082.19,846543.6199999999,871095.7458333332
8,895066.5,0,82.92,3.554,219.0701968,6.425,2011,8,19,33,1123.530029296875,294.69768,1407.52601444,1575.48,856796.1,892393.77,862834.6399999999,874189.6699999999
8,912542.82,0,84.69,3.523,219.1336097,6.425,2011,8,26,34,1176.800048828125,298.36287,1407.9334423225,2201.94,895066.5,856796.1,889199.7975,872799.725
8,891387.14,0,84.77,3.533,219.1970226,6.425,2011,9,2,35,1173.969970703125,299.49241,1408.340870205,169.54,912542.82,895066.5,888948.1399999999,872306.2025
8,848358.09,1,69.01,3.546,219.2604355,6.425,2011,9,9,36,1154.22998046875,244.70946,1408.7482980875,621.09,891387.14,912542.82,886838.6375000001,866165.3424999999
8,870971.82,0,69.09,3.526,219.4442443,6.425,2011,9,16,37,1216.010009765625,243.61134,1409.9292696275,1105.44,848358.09,891387.14,880814.9674999999,866672.8908333333
8,806444.29,0,68.72,3.467,219.788581,6.425,2011,9,23,38,1136.4300537109375,238.25224,1412.1416329249998,1580.56,870971.82,848358.09,854290.335,860236.3024999999
8,809049.37,0,72.2,3.355,220.1329176,6.425,2011,9,30,39,1131.4200439453125,242.231,1414.35399558,2166.0,806444.29,870971.82,833705.8925000001,855826.6566666667
8,929976.55,0,67.61,3.285,220.4772543,6.123,2011,10,7,40,1155.4599609375,222.09885,1349.9822280789,473.27,809049.37,806444.29,854110.5075,862497.5883333333
8,863188.26,0,61.74,3.274,220.7960935,6.123,2011,10,14,41,1224.5799560546875,202.13676,1351.9344805005,864.36,929976.55,809049.37,852164.6175,865271.4083333332
8,905984.49,0,59.97,3.353,220.9619484,6.123,2011,10,21,42,1238.25,201.07941,1352.9500100532002,1259.37,863188.26,929976.55,877049.6675,873513.2666666666
8,876712.31,0,56.86,3.372,221.1278032,6.123,2011,10,28,43,1285.0899658203125,191.73192,1353.9655389936,1592.08,905984.49,863188.26,893965.4025,872206.4783333334
8,947815.05,0,49.68,3.332,221.2936581,6.123,2011,11,4,44,1253.22998046875,165.53376,1354.9810685463,198.72,876712.31,905984.49,898425.0275000001,879791.3908333335
8,917088.48,0,50.56,3.297,221.4595129,6.123,2011,11,11,45,1263.8499755859375,166.69632,1355.9965974867,556.1600000000001,947815.05,876712.31,911900.0825,881626.5558333333
8,897032.19,0,51.72,3.308,221.6911738,6.123,2011,11,18,46,1215.6500244140625,171.08975999999998,1357.4150571774,930.96,917088.48,947815.05,909662.0075,880334.0033333334
8,1235163.86,1,49.61,3.236,221.9491571,6.123,2011,11,25,47,1158.6700439453125,160.53796,1358.9946889233,1240.25,897032.19,917088.48,999274.895,908982.0633333334
8,986601.46,0,40.82,3.172,222.2071405,6.123,2011,12,2,48,1244.280029296875,129.48104,1360.5743212815,81.64,1235163.86,897032.19,1008971.4975,920502.3441666666
8,1051922.95,0,30.51,3.158,222.4651238,6.123,2011,12,9,49,1255.18994140625,96.35058,1362.1539530274,274.59000000000003,986601.46,1235163.86,1042680.115,935581.605
8,1118163.94,0,39.79,3.159,222.6910959,6.123,2011,12,16,50,1219.6600341796875,125.69661,1363.5375801957,636.64,1051922.95,986601.46,1097963.0525,961558.2425
8,1462254.05,0,38.16,3.112,222.8743862,6.123,2011,12,23,51,1265.3299560546875,118.75392,1364.6598667026,877.68,1118163.94,1051922.95,1154735.6,1015991.9658333332
8,858572.22,1,36.33,3.129,223.0576765,6.123,2011,12,30,52,1257.5999755859375,113.67657,1365.7821532095002,1089.9,1462254.05,1118163.94,1122728.29,1010041.605
8,872113.23,0,43.47,3.157,223.2409668,5.825,2012,1,6,1,1277.81005859375,137.23479,1300.37863161,260.82,858572.22,1462254.05,1077775.86,1010785.3525
8,817661.76,0,36.46,3.261,223.4242571,5.825,2012,1,13,2,1289.0899658203125,118.89606,1301.4462976075,473.98,872113.23,858572.22,1002650.315,1003425.125
8,813954.82,0,46.81,3.268,223.5188055,5.825,2012,1,20,3,1315.3800048828125,152.97508,1301.9970420375,936.2,817661.76,872113.23,840575.5075,998195.3341666666
8,778178.53,0,45.52,3.29,223.6133539,5.825,2012,1,27,4,1316.3299560546875,149.76080000000002,1302.5477864675,1229.0400000000002,813954.82,817661.76,820477.085,984058.9575
8,927610.69,0,45.56,3.36,223.7079023,5.825,2012,2,3,5,1344.9000244140625,153.0816,1303.0985308975,136.68,778178.53,813954.82,834351.4500000001,984935.8083333336
8,1021400.42,1,35.71,3.409,223.8024507,5.825,2012,2,10,6,1342.6400146484375,121.73539,1303.6492753275002,357.1,927610.69,778178.53,885286.115,995299.8275
